checklist_id,height,aet,pdsi,pet,soil,tmmn,tmmx,vpd,prop_forest,prop_decid,prop_conifer,prop_grass,prop_oak,slope,AVE,tpi,constant,chili,MU,understory_proportion,fhd_normal,time_observations_started,duration_minutes,species_observed,lon,lat
G5519663,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,-13,-13,184,184,NA,NA,NA,12.3333333333333,72,FALSE,-72.8041892,43.6771288
G5520125,20.110001,1114.878787878788,95.12121212121212,1246.6969696969697,632.4848484848485,141.12121212121212,253.3939393939394,81.51515151515152,0.7625570776255708,0.5296803652968036,0,0,0,7.0586463475993835,-15.60744750656168,-15.60744750656168,182.80164203612486,182.80164203612486,236.86538117507408,0.7098243665928602,2.4754794486323184,14.9333333333333,150,TRUE,-73.2080923,41.8908926
G5521308,NA,1019.8484848484849,142.12121212121212,1153.060606060606,368.3636363636364,102.45454545454545,226.96969696969697,71.27272727272727,0,0,0,0,0,2.7807713257988533,-12.117413666421749,-12.117413666421749,172.24526083761938,172.24526083761938,NA,1,2.30220890891328,10,120,FALSE,-69.035872,47.549712
G5523063,8.949999809265137,1187.6161616161617,111.73232323232324,1328.6666666666667,643.7474747474747,154.3181818181818,272.65656565656565,79.67676767676767,0.9366197183098591,0.9295774647887324,0,0,0.5368176211707923,19.768549859650147,14.124440883904134,14.124440883904134,219.28600026691575,219.28600026691575,292.5147657914595,0.7205570603158373,3.0423657117451195,8,75,TRUE,-82.4633038,35.6666756
G5524595,32.5862169050675,1159.6394984326018,163.73458725182863,1366.1619644723094,1049.3301985370952,166.3657262277952,284.3876698014629,99.00835945663532,0.9465668559628291,0.9377903975219412,0,0.0074858027878162104,0.6257092979303509,16.847727301632766,27.763571058283354,27.763571058283354,187.48504795763427,187.48504795763427,300.05929148855387,0.7064555147412391,2.982607418002345,5.96666666666667,160,TRUE,-79.6304804,37.4600521
G5526501,8.279999732971191,NA,NA,NA,NA,NA,NA,NA,0.05855855855855856,0.05855855855855856,0,0.45495495495495497,0,2.6794244270586365,-4.030556449018978,-4.030556449018978,182.94368463395008,182.94368463395008,NA,1,2.3265020847320557,16.4666666666667,20,FALSE,-74.9272644,42.9207696
G5526862,NA,1099.6060606060605,147.84848484848484,1308.090909090909,530.6666666666666,147.12121212121212,274.969696969697,88.78787878787878,0.49642857142857144,0.3964285714285714,0,0.04107142857142857,0.08330406160675921,8.650835496297884,-32.94028698281964,-32.94028698281964,185.70745365602477,185.70745365602477,137.5710393190384,0.8085649185159286,2.6290113989201336,7.91666666666667,27,TRUE,-79.3847609,39.6871763
G5527018,NA,1122.4848484848485,332.9494949494949,1203.5959595959598,893.5858585858585,126.010101010101,242.14141414141417,71.61616161616163,0.1278538812785388,0.0091324200913242,0.0730593607305936,0.0045662100456621,0,2.555406669880826,-1.9831665150136493,-1.9831665150136493,174.89305218446606,174.89305218446606,134.51168823242188,0.6695278833297956,2.7619007143676773,17.5,90,FALSE,-90.010128,45.9647242
G5527329,23.23628740718563,1039.7575757575758,169.06060606060606,1379.909090909091,605.030303030303,159.54545454545453,291.3030303030303,108.3030303030303,0.9462883202432227,0.9356473270838611,0.007600709399543958,0.021281986318723082,0.29101139682806226,9.22618809138813,0.19738106785415108,0.19738106785415108,188.8185344865588,188.8185344865588,234.33958560692332,0.6207151996898707,3.0965516809300144,11.15,50,TRUE,-78.477381,39.637877
G5527964,15.985000133514404,1051.7878787878788,167.66666666666666,1359.3939393939395,652.6363636363636,156.93939393939394,284.6060606060606,102.18181818181819,0.9653100775193798,0.9635658914728682,0,3.875968992248062e-4,0.3433483000813414,8.528566162956661,-0.5972555584689748,-0.5972555584689748,192.32142040794386,192.32142040794386,231.30119426579762,0.7104594613367314,2.9652157528929366,12.0333333333333,37,TRUE,-78.4898987,39.6155516
G5528054,NA,NA,NA,NA,NA,NA,NA,NA,0.7022222222222222,0,0.6888888888888889,0.12444444444444444,0.012933531279365222,4.12015553799931,0.4453971849215337,0.4453971849215337,191.05182186234816,191.05182186234816,150.3707767062717,0.8671375229993564,2.8661749362945557,13.8166666666667,7,FALSE,-76.345866,42.656811
G5531711,NA,1092.2121212121212,73.06060606060606,1503.4242424242425,454.1515151515151,181.5151515151515,284.1818181818182,108.96969696969697,0.009615384615384616,0.009615384615384616,0,0.008653846153846154,0,2.3781984854356004,-0.1959245030900284,-0.1959245030900284,191.20426157237324,191.20426157237324,3.1083264350891113,1,1.6112163131802926,8.38333333333333,8,FALSE,-73.1272316,41.1604339
G5533192,16.770306011162145,1195.051515151515,311.51666666666665,1362.4393939393938,924.7015151515152,169.44242424242424,292.28333333333336,98.32727272727273,0.9482264150943396,0.934188679245283,0,0.0019622641509433963,0.433842195602169,12.784784471061247,-1.4763027413335599,-1.4763027413335599,188.4518966465091,188.4518966465091,272.2000681685769,0.8304683747954541,2.8403285563100398,18.4333333333333,34,TRUE,-83.1557005,38.6993857
G5533196,24.780269902249323,1193.878787878788,310.57575757575756,1362.5757575757575,924.8787878787879,169.33333333333334,292.24242424242425,98.27272727272727,0.8065395095367848,0.7166212534059946,0,0,0.153818403951169,9.320514900664712,-21.844718597063615,-21.844718597063615,181.77620598412375,181.77620598412375,271.6908874511719,0.5633297050749274,3.132227795709687,17.2833333333333,45,TRUE,-83.1820178,38.7293591
G5534202,NA,1193.030303030303,-47.21212121212121,1560.969696969697,863.8484848484849,202.24242424242425,327.3636363636364,138.8181818181818,0.4144144144144144,0,0.32432432432432434,0.32882882882882886,0,3.0408546573895587,3.3208996160175546,3.3208996160175546,212.05080409356734,212.05080409356734,107.24456024169922,0.9363596285835866,2.845603788221205,7.33333333333333,2,FALSE,-81.401158,34.597477
G5534641,14.299131000740383,1069.5757575757575,189.9090909090909,1383.3636363636363,359.030303030303,159.42424242424244,282.1212121212121,98.33333333333333,0.06404593639575971,0.06007067137809187,0.0017667844522968198,0.052120141342756186,0,1.9267309476893626,-2.6817816100678584,-2.6817816100678584,191.46606156274657,191.46606156274657,55.83405448384367,0.9479392652358785,1.7130373198579705,8.95,37,TRUE,-81.972084,40.7259123
G5535697,26.82352768983214,1151.5757575757575,217.84848484848484,1629.6060606060605,454.27272727272725,217.5151515151515,319.7878787878788,129.21212121212122,0.8878250743951352,0.39875792469918486,6.469142191745374e-4,0.017984215293052143,0,3.806167248366784,3.369045092462894,3.369045092462894,206.30809602625587,206.30809602625587,284.29455917788226,0.5346988638161432,3.126954979111156,6.46666666666667,97,TRUE,-90.0324896,35.3439226
G5536418,28.120001,1193.878787878788,310.57575757575756,1362.5757575757575,924.8787878787879,169.33333333333334,292.24242424242425,98.27272727272727,0.7822222222222223,0.6533333333333333,0,0,0.12630994085325964,9.533044387971433,-23.35461604831751,-23.35461604831751,174.91108425414362,174.91108425414362,271.6908874511719,0.4510498439114014,3.2323729109919928,7.33333333333333,70,TRUE,-83.1820178,38.7293591
G5536616,NA,NA,NA,NA,NA,NA,NA,NA,0.023255813953488372,0.023255813953488372,0,0.7674418604651163,0,1.473638720554274,-13.90576923076923,-13.90576923076923,198.76176753122002,198.76176753122002,NA,0.5536326344016561,3.324481964111328,19.5166666666667,14,TRUE,-82.3450727,39.6928616
G5537150,7.254310800786725,1000.7520661157025,198.55371900826447,1280.214876033058,649.5757575757576,145.88705234159778,249.61707988980714,81.14876033057851,0,0,0,0,0,4.058316746158652,0.6888675873658296,0.6888675873658296,178.88752463061468,178.88752463061468,150.92144950133402,0.9343656266394192,2.225270304524253,20.2333333333333,49,FALSE,-76.5439045,44.6159807
G5537870,NA,1050.1446280991736,129.28099173553719,1241.5922865013772,319.76446280991735,123.13911845730028,255.97796143250687,83.93250688705234,0.2111111111111111,0.03686868686868687,0.06666666666666667,0.5954545454545455,0,5.508100904313438,-3.270798620848936,-3.270798620848936,186.76184505741065,186.76184505741065,NA,1,1.3200852572917938,9.3,8,FALSE,-72.616818,43.9690094
G5537964,20.444462172504732,1124.844155844156,290.0779220779221,1396.5584415584415,617.2294372294372,168.5194805194805,273.75324675324674,92.53246753246754,0.36776491540516476,0.3143365983971505,0.03406055209260908,0.035173642030276044,0,2.914883506036859,-0.2329825715225254,-0.2329825715225254,187.8598206278027,187.8598206278027,111.84685364760361,0.8626780713446435,2.2379754810638968,8.58333333333333,70,TRUE,-86.6639918,41.7770083
G5543027,18.550907547349873,1161.3030303030303,315.75757575757575,1391.878787878788,966.969696969697,164.1818181818182,279.57575757575756,92.66666666666667,0.47580157289776165,0.4676346037507562,0.0030248033877797943,0.017543859649122806,0,8.865001326110038,-2.6804810027888557,-2.6804810027888557,181.99135432283853,181.99135432283853,208.5786607500052,0.764019677502625,2.3839384214330774,13.4,48,TRUE,-91.1856759,43.0889962
G5544730,NA,1035.909090909091,229.3939393939394,1378.7878787878788,329.3939393939394,155,280.6969696969697,99,0.05389221556886228,0.05389221556886228,0,0.2275449101796407,0,1.9952941175087413,0.40686907838070624,0.40686907838070624,192.42651482595613,192.42651482595613,148.7412109375,0.47453041830529213,3.173854073509574,16.3,36,TRUE,-84.2478848,41.8014869
G5545751,28.940001,952.2424242424242,220.96969696969697,1376.030303030303,306.7878787878788,157.78787878787878,272.969696969697,99.51515151515152,0.5174571805006588,0.4696969696969697,0.0032938076416337285,0.024374176548089592,0,4.054875908280827,0.7093449205214234,0.7093449205214234,185.25077556049365,185.25077556049365,186.01817312748474,0.773700557993207,2.820740170093451,8.73333333333333,64,TRUE,-83.9950803,42.4568079
G5545864,NA,968.2424242424242,-61.121212121212125,1137.6060606060605,364.969696969697,130.4848484848485,226.57575757575756,58.15151515151515,0,0,0,0,0,1.9873106886334897,2.7908235532173196,2.7908235532173196,181.58610042518725,181.58610042518725,32.617065214774975,1,1.8478778209865585,6.75,99,FALSE,-63.4524179,44.6448169
G5546378,NA,NA,NA,NA,NA,NA,NA,NA,0.874439461883408,0.6905829596412556,0.04035874439461883,0,0.24681921055966363,16.62179672561052,-48.24770959377702,-48.24770959377702,192.72441217150757,192.72441217150757,NA,0.7609891681768475,3.0583600997924805,6.06666666666667,116,TRUE,-80.377947,38.65798
G5546391,26.73039674257426,1185.330808080808,146.58712121212122,1263.6708754208755,597.304292929293,151.4010942760943,267.09511784511784,80.53577441077442,0.909384277784949,0.8957015618949271,0.0011617400283980895,0.03562669420420808,0.2682467027551855,18.25029731220943,-0.12593854501861207,-0.12593854501861207,188.76023760805484,188.76023760805484,312.19329833984375,0.5419754384789193,3.1364178193735777,5.66666666666667,180,TRUE,-80.377371,38.657878
G5547534,9.399999618530273,1149.909090909091,103.0909090909091,1407.969696969697,559.6363636363636,165.27272727272728,284.3333333333333,109,0.7720739219712526,0.7200547570157426,0,0.008213552361396304,0,7.552654753883403,1.8938946677912096,1.8938946677912096,178.6065288868013,178.6065288868013,92.169952392578125,0.9444635584370052,2.078376821603721,10.3333333333333,50,FALSE,-73.3894292,41.3629342
G5548201,21.07878946115723,1072,165.21212121212122,1372.2121212121212,436.75757575757575,166.9090909090909,286.09090909090907,111.45454545454545,0.8102625298329356,0.7754858506648483,8.523695874531196e-4,0.04977838390726219,0.22001097541247133,11.55158266624247,18.135275299656783,18.135275299656783,186.42099190601888,186.42099190601888,150.6304192806812,0.8494966578123488,2.4395161412638013,8.73333333333333,70,TRUE,-76.946368,40.409854
G5548271,24.668387851674726,1205.169696969697,149.3955922865014,1406.2914600550964,1223.7041322314049,183.6556473829201,302.7074380165289,119.49586776859503,0.28984398898745795,0.23891098195166718,0.0010706638115631692,0.010706638115631691,0,4.638220427935606,-3.6730477337669005,-3.6730477337669005,197.88728217538326,197.88728217538326,43.25321578979492,0.9935391104349355,1.8249068342269776,7.45,67,TRUE,-78.5156822,38.0106282
G5549792,NA,960.0909090909091,218.21212121212122,1341.2727272727273,525.1515151515151,144.8181818181818,272.1515151515151,99.3030303030303,0.004545454545454545,0.004545454545454545,0,0,0,0.8908629674095845,0.10227992400253325,0.10227992400253325,183.97247271001424,183.97247271001424,9.569499015808105,1,2.1914939880371094,17.1166666666667,6,FALSE,-83.920327,43.867317
G5553074,26.81999969482422,1054.8181818181818,234.63636363636363,1387.2727272727273,515.3939393939394,153.24242424242425,275.3030303030303,97.45454545454545,0.9249274160099544,0.882206553297387,0,0.00414765657403567,0,4.793076043148483,4.843306737588652,4.843306737588652,182.8168093298984,182.8168093298984,227.3384023164448,0.6466485627592825,3.025466164435834,11.8333333333333,39,TRUE,-85.419092,42.624753
G5553347,17.2965191994488,1213.3030303030303,229.45454545454547,1538.969696969697,1177.121212121212,183.27272727272728,313.45454545454544,121.12121212121212,0.9025094381523429,0.8403286697757051,0.01310237619364868,0.07217410615145459,0,5.345292041009894,2.092775403170836,2.092775403170836,202.55372537069252,202.55372537069252,97.73240746503103,0.959930132336836,2.4249543192501517,9,25,FALSE,-92.3136,36.9474
G5555763,8.564174472342483,1146.6363636363637,275.90909090909093,1546.060606060606,607.030303030303,187.3030303030303,312.06060606060606,122.33333333333333,0.9476190476190476,0.9349206349206349,0,0.04206349206349207,0,9.140214767652903,-0.775520684736091,-0.775520684736091,194.5677980604678,194.5677980604678,209.59136341236257,0.8393582927437099,2.7750434030590303,7.65,42,FALSE,-90.5609035,38.5270845
G5555930,NA,1107,191.42424242424244,1344.4242424242425,690.0909090909091,164.06060606060606,276.3333333333333,101.33333333333333,0.8169642857142857,0.7633928571428571,0,0.044642857142857144,0.2760761142708361,5.253137061219718,11.685933503836319,11.685933503836319,199.35980910175556,199.35980910175556,174.52357398139108,0.8600533915145736,2.8436429982423155,7.61666666666667,23,TRUE,-77.486565,39.617509
G5555935,NA,NA,NA,NA,NA,NA,NA,NA,0.8494623655913979,0.8494623655913979,0,0,0.388222206223716,5.587101989680242,15.839774207555363,15.839774207555363,199.1344902386118,199.1344902386118,NA,1,1.1189090311527252,8.16666666666667,69,TRUE,-77.493208,39.606478
G5556474,2.2799999713897705,1148.6060606060605,227.03030303030303,1499.5151515151515,560.3636363636364,177.0909090909091,294.42424242424244,109.18181818181819,0.028745644599303136,0.014372822299651568,0,0.016550522648083623,0,2.07812258564984,-3.3826285172959936,-3.3826285172959936,190.71707049925254,190.71707049925254,20.06459833673165,0.9821313645715259,1.8413011511115303,11,30,TRUE,-91.5705368,41.6751094
G5557541,8.147592493781337,919.969696969697,221.3939393939394,1183.939393939394,563.0909090909091,126.75757575757575,239.54545454545453,67.0909090909091,0,0,0,0,0,1.1774940074114197,-0.9823581299617757,-0.9823581299617757,162.54029411764708,162.54029411764708,NA,1,1.7059701361272914,19.9333333333333,8,FALSE,-95.9367436,50.2049641
G5559598,12.600084934217852,1195.7111742424242,202.9242424242424,1596.1410984848485,617.59375,217.6117424242424,321.3390151515151,128.1837121212121,0.15289561047583916,0.07322021394319439,0.02397639247510144,0.315935079306529,0,2.4878405359906632,1.2806707436829954,1.2806707436829954,208.72132968491775,208.72132968491775,58.10022669020346,0.9285597441598235,2.0003065967366402,16.9333333333333,61,TRUE,-89.8351622,35.1462933
G5559878,4.799227109853772,1129.4545454545455,106.36363636363636,1293.1515151515152,613.969696969697,147.06060606060606,265.3030303030303,90.81818181818181,0.8185849627091312,0.7456158032654707,0.006450312437008668,0.008667607337230397,0.4868029379161267,7.648940201309584,4.691897127452773,4.691897127452773,192.14594960715255,192.14594960715255,159.8700285603888,0.8946657253725964,2.585484247397286,7.78333333333333,92,TRUE,-73.4006292,41.7312169
G5559951,1.9800000190734863,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1.1441951822711518,-6.41542473919523,-6.41542473919523,190.54648705758055,190.54648705758055,66.960968017578125,1,1.2028401220785274,19.4333333333333,26,FALSE,-73.1404327,40.9633404
G5560468,20.295,1123.3333333333333,141.6060606060606,1197.3030303030303,540.0909090909091,139.15151515151516,243.3939393939394,64.66666666666667,0.9204545454545454,0.6892292490118577,0.004446640316205534,0.028326745718050064,0.28029879379977024,12.520028139293148,2.2372108835697726,2.2372108835697726,188.66879869082186,188.66879869082186,284.0934934947555,0.623519532381086,3.128579588448292,9.26666666666667,140,TRUE,-80.0804049,38.6397544
G5561405,NA,NA,NA,NA,NA,NA,NA,NA,0.905829596412556,0.8834080717488789,0,0,0.5581371665414373,9.695240841172756,22.154283744182038,22.154283744182038,198.6834569604968,198.6834569604968,137.63279724121094,0.6850684968251706,3.148496627807617,10.9166666666667,25,TRUE,-78.1808004,38.8069665
G5562786,22.579999923706055,1102.3030303030303,133.15151515151516,1172.7878787878788,606.8181818181819,130.96969696969697,234.96969696969697,58.78787878787879,0.840630472854641,0.29071803852889666,0.028021015761821366,0,0.25759214858953466,11.243585411307995,-17.589905769975474,-17.589905769975474,188.33402141659144,188.33402141659144,NA,0.7416637954665751,3.0983513924724275,12.3666666666667,45,TRUE,-80.3365695,38.1763594
G5566665,4.60333146349169,1053,234.15151515151516,1373.6666666666667,389.06060606060606,154.42424242424244,278.06060606060606,98.9090909090909,0.09018729641693811,0.0745114006514658,0.008346905537459284,0.0781758957654723,0,2.146074768645487,0.5074125133275834,0.5074125133275834,189.70758176681514,189.70758176681514,62.745213846469625,0.99889796850903,1.7924168941033531,8.76666666666667,1,FALSE,-84.349364,41.989385
G5566917,3.829163660569624,1173.7878787878788,308.75757575757575,1375.4545454545455,581.6363636363636,160.06060606060606,276.90909090909093,96.0909090909091,0.07479861910241657,0.05293440736478711,0,0.06501726121979287,0,2.7150963091815887,-4.046780571513842,-4.046780571513842,175.15045799675391,175.15045799675391,18.848805575731745,0.9925033290701583,1.7727536243065356,9.93333333333333,87,FALSE,-92.8792533,44.7531685
G5567160,NA,1186.8573975044562,103.65953654188948,1450.2495543672014,540.1194295900177,172.7308377896613,283.5133689839572,110.89839572192513,0.5901785714285714,0.5625,0.012053571428571429,0.0040178571428571425,0,6.7866839647949115,-0.8978076594706671,-0.8978076594706671,189.49977131357488,189.49977131357488,10.424524307250977,0.8761984463081386,2.0431860513685223,6.98333333333333,50,FALSE,-73.7392735,41.1014725
G5567761,22.13474484624933,1122.42297979798,137.52525252525254,1323.9949494949497,564.9078282828283,148.14267676767676,278.45328282828285,100.3459595959596,0.7964702533447197,0.7896384856248221,0,0.042413891261030456,0.5481718656008625,7.695216107372825,7.524503731020773,7.524503731020773,187.3766505651536,187.3766505651536,178.63766947311794,0.6860659843086078,2.7982113062123943,11.8333333333333,121,TRUE,-73.4883642,41.8023506
G5567843,2.200000047683716,1064.3333333333333,106.06060606060606,1347.6249999999998,553.8977272727273,155.07954545454547,283.2083333333333,103.80681818181819,0.2878200155159038,0.2443754848719938,0,0.0395655546935609,0,2.997280917491482,-1.4793171893608579,-1.4793171893608579,188.3133403917417,188.3133403917417,NA,0.9306442011680262,2.119330253865984,6.06666666666667,60,FALSE,-72.5210796,41.9309761
G5570808,11.78069972153875,953.2606790799563,140.83242059145675,1145.5041986126325,430.6611902154071,112.74808324205915,233.13545089448706,61.972252646951446,0,0,0,0,0,4.952760132451073,0.09182221872912331,0.09182221872912331,178.28825082923302,178.28825082923302,80.46327442026393,0.9777110144295885,2.5643740319343027,6.91666666666667,125,FALSE,-78.6843395,45.5750595
G5571530,NA,NA,NA,NA,NA,NA,NA,NA,0.452914798206278,0.13004484304932734,0.16591928251121077,0.17488789237668162,0,6.217383620970792,-14.058109833971905,-14.058109833971905,169.98194599776326,169.98194599776326,182.5746612548828,1,2.0305387657135725,8.98333333333333,29,FALSE,-72.569536,43.3346833
G5573317,NA,NA,NA,NA,NA,NA,NA,NA,0.358695652173913,0.358695652173913,0,0.44565217391304346,0.3948828047116125,15.584419499730146,-32.49356413670662,-32.49356413670662,184.4598313359965,184.4598313359965,324.8689880371094,NA,NA,8.36666666666667,45,TRUE,-81.658337,38.2781716
G5575291,15.42489610838543,1141.5151515151515,142.87878787878788,1291.7575757575758,1179.3030303030303,149.33333333333334,259.93939393939394,78.54545454545455,0.9556277056277056,0.8863636363636364,0,0.0027056277056277055,0.4647911491882443,16.65256335256492,66.36823717698498,66.36823717698498,203.69756411757828,203.69756411757828,170.36362224075032,0.8919282598794053,2.8189129877763244,7.4,72,FALSE,-79.5087433,37.5148491
G5577425,NA,NA,NA,NA,NA,NA,NA,NA,0.2927927927927928,0.02702702702702703,0.08558558558558559,0.4594594594594595,0,3.0769596490649356,-19.035641707050182,-19.035641707050182,182.72165754495697,182.72165754495697,124.75136027616612,1,2.338150978088379,11.8666666666667,37,FALSE,-70.4822215,44.632511
G5577568,10.337452389092933,1027.6628787878788,131.5757575757576,1259.0113636363637,381.27272727272725,126.06818181818181,263.5681818181818,89.10606060606061,0.16647465437788017,0.04953917050691244,0.0944700460829493,0.4107142857142857,0,4.657660907099117,-25.98149416105595,-25.98149416105595,184.67481932293646,184.67481932293646,NA,0.9798811243727568,1.8742546611661453,10.35,60,FALSE,-72.509285,43.632412
G5578113,19.22612647843328,1056.8181818181818,113.42424242424242,1252.6666666666667,440.09090909090907,127.51515151515152,264.1212121212121,87.21212121212122,0.7932038834951456,0.22368932038834952,0.10174757281553398,0.05941747572815534,0,8.762798660259802,0.6969439994974709,0.6969439994974709,182.06115769967656,182.06115769967656,164.515040096213,0.8626248355212501,2.692638413993336,9.26666666666667,21,FALSE,-70.9091226,43.8534433
G5579273,NA,1204.060606060606,227.84848484848484,1566.1818181818182,1155.878787878788,188.42424242424244,321.93939393939394,128.75757575757575,0,0,0,0,0,0,-4.598341909662665,-4.598341909662665,205,205,39.09518412539834,1,0.7509598893778665,11.8333333333333,25,TRUE,-92.5992966,36.4055339
G5584860,NA,1105.5151515151515,92.36363636363636,1321.5454545454545,619.4848484848485,147,269.7878787878788,89.75757575757575,0.6724511930585684,0.6724511930585684,0,0.175704989154013,0,5.042377480332102,0.8048595867080461,0.8048595867080461,189.8937282229965,189.8937282229965,NA,0.7246618171962472,3.180540084838867,8.08333333333333,35,TRUE,-72.047236,41.854068
G5587536,11.869999814305114,1108.4133876074172,97.9773857982813,1333.766169154229,651.6033469018544,151.07507914970603,274.2654907281773,94.32112166440524,0.4772151898734177,0.4140506329113924,0.005822784810126582,0.023164556962025316,0,3.6942728576554034,-0.6225733386296599,-0.6225733386296599,189.93999323867482,189.93999323867482,155.08087202169128,0.8218816113060734,2.3994762667552365,8.45,118,FALSE,-72.3397136,41.7784328
G5613077,1.940000057220459,1178.6666666666667,295.969696969697,1351.8181818181818,677,161.33333333333334,271.4848484848485,95.48484848484848,0,0,0,0.7601809954751131,0,1.2624724289699265,-0.8689687066440572,-0.8689687066440572,175.96359148410986,175.96359148410986,36.8703147224758,1,1.4211519956588745,18.4833333333333,24,FALSE,-93.033101,45.19648
G5646067,20.510000228881836,1042.878787878788,124.03030303030303,1170.7272727272727,303.93939393939394,118.12121212121212,243.0909090909091,70.51515151515152,0.3501742160278746,0.26480836236933797,0.03832752613240418,0.003484320557491289,0,4.870303737514039,-18.103133538747745,-18.103133538747745,177.82220027881039,177.82220027881039,NA,0.8700495157181379,2.065359601336466,8,45,FALSE,-72.3547281,44.4467334
G5651153,NA,1056.7878787878788,175.33333333333334,1348.6666666666667,658.030303030303,157.06060606060606,281.969696969697,103.57575757575758,0.7451669595782073,0.3409490333919156,0.22144112478031636,0.0035149384885764497,0.16343864824997587,6.1213411493591545,-17.136989700955453,-17.136989700955453,193.33101607597294,193.33101607597294,197.9247481126052,0.7878605066132462,2.3756210285118327,9.66666666666667,75,FALSE,-77.9083326,40.6665575
G5672441,15.270000457763672,1238.3333333333333,256.42424242424244,1545.1515151515152,1295.5757575757575,183.4848484848485,318.90909090909093,123,0.8280632411067194,0.7035573122529645,0,0.01383399209486166,0,8.305603157240283,-19.193107057416267,-19.193107057416267,192.93720095693777,192.93720095693777,NA,0.34489975902609404,3.2818939685821533,17.95,38,TRUE,-91.3338625,36.7940619
G5672442,15.270000457763672,1238.9035812672175,254.77548209366392,1544.0358126721762,1292.749311294766,183.1625344352617,318.37603305785126,122.50413223140495,0.9168241965973535,0.7745071563597083,0.017553335133675397,0.001890359168241966,0,9.351976449713332,-11.856091161843597,-11.856091161843597,198.7417248367484,198.7417248367484,326.77960205078125,0.6485202117491911,3.0051382571151577,7.18333333333333,72,TRUE,-91.3338625,36.7940619
G5781729,NA,1009.051282051282,211.66899766899766,1335.7599067599067,597.7074592074592,149.22027972027973,262.68065268065266,87.13869463869463,0.20276497695852536,0.18778801843317972,0,0.039938556067588324,0,1.9411479973828147,-0.5275267886685842,-0.5275267886685842,185.77092213923066,185.77092213923066,100.4559798086843,0.8840488129957987,2.3223897003604184,7.85,32,TRUE,-78.498297,43.084047
G5839388,NA,NA,NA,NA,NA,NA,NA,NA,0.9723502304147466,0.8617511520737328,0.009216589861751152,0,0,2.645286610969143,13.12879908000657,13.12879908000657,192.56415311319213,192.56415311319213,NA,0.5672934519241531,3.0167738410223905,6,60,TRUE,-72.1557716,41.812574
G6036578,6.730439370750349,1059.7272727272727,267.24242424242425,1361.4545454545455,461.54545454545456,155.84848484848484,270.27272727272725,88.06060606060606,0.1620795107033639,0.13900472616068946,0.006950236308034473,0.04142340839588546,0,2.2615646364013324,-1.5825268668546884,-1.5825268668546884,187.63977434044355,187.63977434044355,63.34057842801392,0.9655791346535301,1.8202059544233045,7,90,TRUE,-88.4808429,42.9384825
G6226570,22.03647218715133,986.1987012987013,224.2090909090909,1376.5519480519479,338.62727272727267,157.14458874458876,275.7627705627705,100.91558441558439,0.6310729393667478,0.5436482502243302,0.00820407640046148,0.057813100884501985,0,2.938896686334555,1.2112784466972017,1.2112784466972017,186.33968584261686,186.33968584261686,217.61194417562825,0.7604852676149347,2.54373739879837,12.75,68,TRUE,-84.247869,42.322221
G643967,NA,1064.909090909091,153.84848484848484,1268.6666666666667,687.0909090909091,143.63636363636363,267.8181818181818,88.87878787878788,0.7399103139013453,0.7399103139013453,0,0.17488789237668162,0.419055647312793,16.468029973800814,-9.581496325985304,-9.581496325985304,184.1293017039759,184.1293017039759,NA,0.7987375508887489,3.0350589752197266,14.4166666666667,12,TRUE,-78.018122,40.8762238
G6443431,NA,1086.6666666666667,137.21212121212122,1337.3939393939395,525.5151515151515,151.15151515151516,284.4848484848485,107.0909090909091,0.9243219597550306,0.5997375328083989,0.10586176727909011,0.005686789151356081,0,14.093922140237888,31.45047698597619,31.45047698597619,183.19852003809802,183.19852003809802,182.15061737655046,0.7401956685034196,2.874672797830034,10.5,60,TRUE,-72.5892944,42.2988111
G644550,25.52182710662572,1069.4545454545455,225.21212121212122,1456.6060606060605,485.030303030303,174.93939393939394,289.06060606060606,103.75757575757575,0.8829183049366536,0.8479685452162516,0.0034949759720401923,0.03058103975535168,0,2.789708191910507,1.7808708722526425,1.7808708722526425,193.1457828368055,193.1457828368055,216.63240667831064,0.7170781754448805,2.949979043006897,9,30,TRUE,-86.006813,39.3709333
G646826,28.239999771118164,NA,NA,NA,NA,NA,NA,NA,0.6255707762557078,0.2922374429223744,0.0136986301369863,0.2420091324200913,0,5.911684572239844,-14.190589839754516,-14.190589839754516,176.85176350315214,176.85176350315214,273.540288289388,0.9860707125865775,1.6391543368903958,7.65,46,TRUE,-76.1586857,39.6193754
G647215,NA,1049.4242424242425,249.8181818181818,1085.3636363636363,324.6060606060606,107.60606060606061,239.3030303030303,57.666666666666664,0.43366951124903025,0.004654771140418929,0.41505042668735453,0.0023273855702094647,0,2.4821184061527277,-6.191976788192253,-6.191976788192253,178.4439457360432,178.4439457360432,67.32557731204564,0.9683870764964444,2.3731814517715546,6.33333333333333,80,FALSE,-71.7394073,44.7640085
G647430,NA,1087.7878787878788,232.66666666666666,1235.3030303030303,497.3333333333333,135.45454545454547,258.8484848484849,81.36363636363636,0.0017421602787456446,0.0017421602787456446,0,0,0,2.1085190072897926,-10.040376369699857,-10.040376369699857,182.83336311119044,182.83336311119044,89.81342801180753,1,2.36606311397766,20.6166666666667,22,FALSE,-74.7734213,43.0989148
